gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk
4535,743462,GB,SEA,RUSH,5,32,3,2,20,7,6,3,3,2,5,42,3,1,0,0,0,1,0,0,0,0,0,0
4535,743463,GB,SEA,PASS,6,26,3,1,48,7,6,3,3,1,10,48,3,1,1,0,0,1,0,0,0,0,0,0
4535,743464,GB,SEA,PASS,7,35,3,1,22,7,6,3,3,1,10,60,4,0,0,0,0,1,0,0,0,0,0,0
4535,743465,GB,SEA,PASS,8,25,3,0,47,7,6,3,3,2,4,66,4,0,1,0,0,1,0,0,0,0,0,0
4535,743466,GB,SEA,PASS,9,5,3,0,22,7,6,3,3,3,2,68,4,1,0,1,7,0,0,1,0,0,0,0
4535,743467,GB,SEA,FGXP,9,3,3,0,17,14,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,743468,SEA,GB,NOPL,0,20,3,0,17,6,14,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4535,743469,SEA,GB,KOFF,0,6,3,0,17,6,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,743470,SEA,GB,PASS,1,30,3,0,5,6,14,3,3,1,10,26,2,1,0,0,0,1,0,0,0,0,0,0
4535,743471,SEA,GB,PASS,2,24,4,15,0,6,14,3,3,1,10,37,2,0,0,0,0,1,0,0,0,0,0,0
4535,743472,SEA,GB,RUSH,3,44,4,14,36,6,14,3,3,2,3,44,3,0,0,0,0,1,0,0,0,0,0,0
4535,743473,SEA,GB,PASS,4,5,4,13,52,6,14,3,3,3,3,44,3,0,1,0,0,0,0,0,0,0,0,0
4535,743474,GB,SEA,PUNT,0,9,4,13,47,14,6,3,3,4,3,44,3,0,0,0,0,0,0,0,0,0,0,0
4535,743475,GB,SEA,PASS,1,44,4,13,38,14,6,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4535,743476,GB,SEA,RUSH,2,44,4,12,54,14,6,3,3,2,5,30,2,1,1,0,0,1,0,0,0,0,0,0
4535,743477,GB,SEA,PASS,3,48,4,12,10,14,6,3,3,1,10,36,2,1,1,0,0,1,0,0,0,0,0,0
4535,743478,GB,SEA,PASS,4,42,4,11,22,14,6,3,3,1,10,56,3,0,1,0,0,1,0,0,0,0,0,0
4535,743479,GB,SEA,RUSH,5,44,4,10,40,14,6,3,3,2,2,64,4,1,0,0,0,1,0,0,0,0,0,0
4535,743480,GB,SEA,PASS,6,7,4,9,56,14,6,3,3,1,10,67,4,0,1,0,0,0,0,0,0,0,0,0
4535,743481,GB,SEA,RUSH,7,44,4,9,49,14,6,3,3,2,10,67,4,0,1,0,0,1,0,0,0,0,0,0
4535,743482,GB,SEA,PASS,8,44,4,9,5,14,6,3,3,3,4,73,4,1,1,0,0,1,0,0,0,0,0,0
4535,743483,GB,SEA,PASS,9,5,4,8,21,14,6,3,3,1,10,78,4,0,0,0,0,0,0,0,0,0,0,0
4535,743484,GB,SEA,PASS,10,5,4,8,16,14,6,3,3,2,10,78,4,0,1,0,0,0,0,0,0,0,0,0
4535,743485,GB,SEA,PASS,11,6,4,8,11,14,6,2,3,3,10,78,4,0,1,0,0,0,0,0,0,0,0,0
4535,743486,GB,SEA,FGXP,12,4,4,8,5,14,6,2,3,4,10,78,4,0,0,0,3,0,0,0,0,0,0,0
4535,743487,SEA,GB,KOFF,0,6,4,8,1,6,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,743488,SEA,GB,PASS,1,30,4,8,1,6,17,3,2,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0
4535,743489,SEA,GB,PASS,2,30,4,7,33,6,17,3,2,1,10,36,2,1,1,1,0,1,0,0,0,0,0,0
4535,743490,SEA,GB,PASS,3,26,4,7,3,6,17,3,2,1,10,64,4,1,0,1,0,1,0,0,0,0,0,0
4535,743491,SEA,GB,PASS,4,4,4,6,37,6,17,3,2,1,10,77,4,0,1,1,0,0,0,0,0,0,0,0
4535,743492,SEA,GB,PASS,5,7,4,6,33,6,17,3,2,2,10,77,4,0,1,0,0,0,0,0,0,0,0,0
4535,743493,SEA,GB,PASS,6,5,4,6,26,6,17,3,2,3,10,77,4,0,1,0,0,0,0,0,0,0,0,0
4535,743494,SEA,GB,FGXP,7,4,4,6,21,6,17,3,2,4,10,77,4,0,0,0,3,0,0,0,0,0,0,0
4535,743495,GB,SEA,KOFF,0,6,4,6,17,17,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,743496,GB,SEA,RUSH,1,35,4,6,17,17,9,2,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4535,743497,GB,SEA,NOPL,1,29,4,5,28,17,9,1,3,2,8,27,2,0,0,0,0,0,0,1,0,0,0,0
4535,743498,GB,SEA,PASS,2,6,4,4,59,17,9,1,3,2,8,27,2,1,1,0,0,1,0,0,0,0,0,0
4535,743499,GB,SEA,RUSH,3,46,4,4,53,17,9,1,3,1,10,37,2,0,0,0,0,1,0,0,0,0,0,0
4535,743500,GB,SEA,PASS,4,43,4,4,7,17,9,1,3,2,7,40,2,1,0,0,0,1,0,0,0,0,0,0
4535,743501,GB,SEA,NOPL,4,5,4,3,24,17,9,1,3,1,10,49,3,0,0,0,0,0,0,1,0,0,0,0
4535,743502,GB,SEA,RUSH,5,4,4,3,19,17,9,1,3,1,5,54,3,0,0,0,0,1,0,0,0,0,0,0
4535,743503,GB,SEA,RUSH,6,6,4,3,15,17,9,1,2,2,5,54,3,0,1,0,0,1,0,0,0,0,0,0
4535,743504,GB,SEA,RUSH,7,10,4,3,9,17,9,1,1,3,4,55,3,1,1,0,0,1,0,1,0,0,0,0
4535,743505,GB,SEA,NOPL,7,8,4,2,59,17,9,1,1,1,10,46,3,0,0,0,0,0,0,1,0,0,0,0
4535,743506,GB,SEA,RUSH,8,6,4,2,51,17,9,1,1,1,5,51,3,0,0,0,0,1,0,0,0,0,0,0
4535,743507,GB,SEA,PASS,9,45,4,2,45,17,9,1,0,2,6,50,3,1,0,0,0,1,0,0,0,0,0,0
4535,743508,GB,SEA,RUSH,10,42,4,2,0,17,9,1,0,1,10,76,4,0,0,0,0,0,0,0,0,0,0,0
4535,743509,GB,SEA,RUSH,11,39,4,1,18,17,9,1,0,2,11,75,4,0,0,0,0,0,0,0,0,0,0,0
4535,743510,GB,SEA,RUSH,12,39,4,0,39,17,9,1,0,3,12,74,4,0,0,0,0,0,0,0,0,0,0,0
4536,743511,DAL,NYG,KOFF,0,5,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743512,DAL,NYG,RUSH,1,30,1,14,55,0,0,3,3,1,10,24,2,0,0,0,0,1,0,0,0,0,0,0
4536,743513,DAL,NYG,RUSH,2,40,1,14,25,0,0,3,3,2,4,30,2,0,0,0,0,1,0,0,0,0,0,0
4536,743514,DAL,NYG,RUSH,3,39,1,13,45,0,0,3,3,3,1,33,2,1,1,0,0,1,0,0,0,0,0,0
4536,743515,DAL,NYG,RUSH,4,28,1,13,6,0,0,3,3,1,10,34,2,0,0,0,0,1,0,0,0,0,0,0
4536,743516,DAL,NYG,PASS,5,29,1,12,38,0,0,3,3,2,7,37,2,1,0,1,0,0,0,0,0,0,0,0
4536,743517,DAL,NYG,PASS,6,42,1,12,9,0,0,3,3,1,10,50,3,0,1,0,0,1,0,0,0,0,0,0
4536,743518,DAL,NYG,PASS,7,5,1,11,27,0,0,3,3,2,3,57,3,0,1,0,0,0,0,0,0,0,0,0
4536,743519,DAL,NYG,PASS,8,6,1,11,22,0,0,3,3,3,3,57,3,0,1,1,0,0,0,0,0,0,0,0
4536,743520,NYG,DAL,PUNT,0,9,1,11,16,0,0,3,3,4,3,57,3,0,0,0,0,0,0,0,0,0,0,0
4536,743521,NYG,DAL,RUSH,1,36,1,11,7,0,0,3,3,1,10,6,1,0,0,0,0,1,0,0,0,0,0,0
4536,743522,NYG,DAL,PASS,2,25,1,10,31,0,0,3,3,2,7,9,1,0,1,0,0,1,0,0,0,0,0,0
4536,743523,NYG,DAL,PASS,3,36,1,10,6,0,0,3,3,3,4,12,1,0,1,0,0,0,1,0,0,0,0,0
4536,743524,DAL,NYG,PUNT,0,7,1,9,30,0,0,3,3,4,11,5,1,0,0,0,0,0,0,0,0,0,0,0
4536,743525,DAL,NYG,RUSH,1,41,1,9,23,0,0,3,3,1,10,46,3,0,0,0,0,1,0,0,0,0,0,0
4536,743526,DAL,NYG,PASS,2,5,1,8,42,0,0,3,3,2,4,52,3,0,0,0,0,0,0,0,0,0,0,0
4536,743527,DAL,NYG,PASS,3,34,1,8,37,0,0,3,3,3,4,52,3,1,1,0,0,1,0,0,0,0,0,0
4536,743528,DAL,NYG,RUSH,4,45,1,8,3,0,0,3,3,1,10,64,4,0,0,1,0,1,0,0,0,0,0,0
4536,743529,DAL,NYG,PASS,5,32,1,7,18,0,0,2,3,2,7,67,4,1,1,0,0,1,0,0,0,0,0,0
4536,743530,DAL,NYG,PASS,6,7,1,6,46,0,0,2,3,1,3,97,5,0,0,0,0,0,0,0,0,0,0,0
4536,743531,DAL,NYG,PASS,7,4,1,6,39,0,0,2,3,2,3,97,5,0,1,0,0,0,0,0,0,0,0,0
4536,743532,DAL,NYG,PASS,8,7,1,6,35,0,0,2,3,3,3,97,5,0,1,0,0,0,0,0,0,0,0,0
4536,743533,DAL,NYG,FGXP,9,3,1,6,28,0,0,2,3,4,3,97,5,0,0,0,3,0,0,0,0,0,0,0
4536,743534,NYG,DAL,KOFF,0,6,1,6,25,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743535,NYG,DAL,PASS,1,30,1,6,25,0,3,3,2,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4536,743536,NYG,DAL,PASS,2,6,1,5,45,0,3,3,2,2,5,30,2,0,0,0,0,0,0,0,0,0,0,0
4536,743537,NYG,DAL,PASS,3,8,1,5,39,0,3,3,2,3,5,30,2,0,1,0,0,0,0,1,0,0,0,0
4536,743538,DAL,NYG,PUNT,0,8,1,5,31,3,0,2,3,4,5,30,2,0,0,0,0,0,0,0,0,0,0,0
4536,743539,DAL,NYG,PASS,1,34,1,5,23,3,0,2,3,1,10,29,2,0,0,0,0,1,0,0,0,0,0,0
4536,743540,DAL,NYG,RUSH,2,38,1,4,49,3,0,2,3,2,2,37,2,1,0,0,0,1,0,0,0,0,0,0
4536,743541,DAL,NYG,PASS,3,5,1,4,11,3,0,2,3,1,10,43,3,0,0,0,0,0,0,0,0,0,0,0
4536,743542,DAL,NYG,PASS,4,40,1,4,6,3,0,2,3,2,10,43,3,0,1,0,0,1,0,0,0,0,0,0
4536,743543,DAL,NYG,PASS,5,34,1,3,26,3,0,2,3,3,1,52,3,1,1,0,0,1,0,0,0,0,0,0
4536,743544,DAL,NYG,RUSH,6,37,1,2,52,3,0,2,3,1,10,54,3,0,0,1,0,1,0,0,0,0,0,0
4536,743545,DAL,NYG,RUSH,7,43,1,2,15,3,0,2,3,2,1,63,4,1,0,1,0,1,0,0,0,0,0,0
4536,743546,DAL,NYG,PASS,8,6,1,1,32,3,0,2,3,1,10,68,4,0,1,0,0,0,0,0,0,0,0,0
4536,743547,DAL,NYG,RUSH,9,42,1,1,26,3,0,2,3,2,10,68,4,0,0,0,0,1,0,0,0,0,0,0
4536,743548,DAL,NYG,PASS,10,30,1,0,44,3,0,2,3,3,12,66,4,1,1,0,0,1,0,0,0,0,0,0
4536,743549,DAL,NYG,RUSH,11,44,2,15,0,3,0,2,3,1,10,81,5,0,0,0,0,1,0,0,0,0,0,0
4536,743550,DAL,NYG,NOPL,11,5,2,14,16,3,0,2,3,2,17,74,4,0,0,0,0,0,0,1,0,0,0,0
4536,743551,DAL,NYG,PASS,12,43,2,14,11,3,0,2,3,2,27,64,4,0,1,0,0,1,0,0,0,0,0,0
4536,743552,DAL,NYG,PASS,13,37,2,13,28,3,0,2,3,3,16,75,4,0,1,0,0,0,1,0,0,0,0,0
4536,743553,DAL,NYG,FGXP,14,6,2,12,51,3,0,2,3,4,21,70,4,0,0,0,3,0,0,0,0,0,0,0
4536,743554,NYG,DAL,KOFF,0,8,2,12,45,0,6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4536,743555,NYG,DAL,RUSH,1,40,2,12,37,0,6,3,2,1,10,11,1,0,0,0,0,1,0,0,0,0,0,0
4536,743556,NYG,DAL,PASS,2,29,2,11,57,0,6,3,2,2,7,14,1,1,0,0,0,1,0,0,0,0,0,0
4536,743557,NYG,DAL,RUSH,3,37,2,11,28,0,6,3,2,1,10,26,2,0,0,0,0,1,0,0,0,0,0,0
4536,743558,NYG,DAL,RUSH,4,42,2,10,51,0,6,3,2,2,7,29,2,0,0,0,0,1,0,0,0,0,0,0
4536,743559,NYG,DAL,PASS,5,35,2,10,9,0,6,3,2,3,4,32,2,0,1,0,0,1,0,0,0,0,0,0
4536,743560,DAL,NYG,PUNT,0,7,2,9,34,6,0,2,3,4,2,34,2,0,0,0,0,0,0,0,0,0,0,0
4536,743561,DAL,NYG,PASS,1,5,2,9,27,6,0,2,3,1,10,21,2,0,0,0,0,0,0,0,0,0,0,0
4536,743562,DAL,NYG,RUSH,2,44,2,9,22,6,0,2,3,2,10,21,2,0,0,0,0,1,0,0,0,0,0,0
4536,743563,DAL,NYG,PASS,3,27,2,8,38,6,0,2,3,3,6,25,2,1,1,0,0,0,0,0,0,0,0,0
4536,743564,DAL,NYG,RUSH,4,36,2,8,11,6,0,2,3,1,10,48,3,0,0,0,0,1,0,0,0,0,0,0
4536,743565,DAL,NYG,RUSH,5,39,2,7,35,6,0,2,3,2,5,53,3,0,0,0,0,1,0,0,0,0,0,0
4536,743566,DAL,NYG,PASS,6,4,2,6,56,6,0,2,3,3,2,56,3,0,1,0,0,0,0,0,0,0,0,0
4536,743567,NYG,DAL,PUNT,0,8,2,6,52,0,6,3,2,4,2,56,3,0,0,0,0,0,0,0,0,0,0,0
4536,743568,NYG,DAL,RUSH,1,40,2,6,44,0,6,3,2,1,10,9,1,1,0,0,0,1,0,0,0,0,0,0
4536,743569,NYG,DAL,NOPL,1,26,2,6,4,0,6,3,2,1,10,21,2,0,0,0,0,0,0,1,0,0,0,0
4536,743570,NYG,DAL,PASS,2,37,2,5,38,0,6,3,2,1,15,16,1,0,1,0,0,1,0,0,0,0,0,0
4536,743571,NYG,DAL,PASS,3,43,2,5,1,0,6,3,2,2,16,15,1,0,1,0,0,1,0,0,0,1,0,0
4536,743572,NYG,DAL,PASS,4,17,2,4,18,0,6,3,2,3,13,18,1,0,1,0,0,1,0,0,0,0,0,0
4536,743573,DAL,NYG,PUNT,0,13,2,4,1,6,0,2,3,4,12,19,1,0,0,0,0,0,0,1,0,0,0,0
4536,743574,DAL,NYG,RUSH,1,39,2,3,48,6,0,2,3,1,10,35,2,1,0,0,0,1,0,0,0,0,0,0
4536,743575,DAL,NYG,PASS,2,29,2,3,9,6,0,2,3,1,10,45,3,0,1,0,0,1,0,0,0,0,0,0
4536,743576,DAL,NYG,RUSH,3,37,2,2,40,6,0,2,3,2,6,49,3,1,0,0,0,1,0,0,0,0,0,0
4536,743577,DAL,NYG,RUSH,4,7,2,2,3,6,0,2,3,1,10,58,3,0,0,0,0,1,0,0,0,0,0,0
4536,743578,DAL,NYG,NOPL,4,5,2,1,56,6,0,2,3,2,4,64,4,1,0,0,0,0,0,1,0,0,0,0
4536,743579,DAL,NYG,PASS,5,5,2,1,51,6,0,2,3,1,10,85,5,0,1,0,0,1,0,0,0,0,0,0
4536,743580,DAL,NYG,PASS,6,5,2,1,46,6,0,2,3,2,7,88,5,1,1,0,7,0,0,0,0,0,0,0
4536,743581,DAL,NYG,FGXP,6,3,2,1,41,13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743582,NYG,DAL,KOFF,0,6,2,1,41,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743583,NYG,DAL,PASS,1,10,2,1,41,0,13,3,2,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0
4536,743584,NYG,DAL,PASS,2,5,2,1,37,0,13,3,2,2,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4536,743585,NYG,DAL,PASS,3,5,2,1,32,0,13,3,2,3,2,33,2,0,1,0,0,0,0,0,0,0,0,0
4536,743586,DAL,NYG,PUNT,0,8,2,1,27,13,0,2,3,4,2,33,2,0,0,0,0,0,0,0,0,0,0,0
4536,743587,DAL,NYG,PASS,1,22,2,1,19,13,0,2,3,1,10,24,2,1,1,0,0,1,0,0,0,0,0,0
4536,743588,DAL,NYG,PASS,2,22,2,0,57,13,0,2,3,1,10,38,2,0,1,1,0,1,0,0,0,0,0,0
4536,743589,DAL,NYG,PASS,3,2,2,0,35,13,0,2,3,2,4,44,3,1,1,0,0,1,0,0,0,0,0,0
4536,743590,DAL,NYG,RUSH,4,9,2,0,33,13,0,1,3,1,10,49,3,1,1,0,0,1,0,0,0,0,0,0
4536,743591,DAL,NYG,PASS,5,10,2,0,24,13,0,0,3,1,10,66,4,0,1,0,0,1,0,0,0,0,0,0
4536,743592,DAL,NYG,PASS,6,7,2,0,14,13,0,0,3,2,1,75,4,0,0,0,0,0,0,0,0,0,0,0
4536,743593,DAL,NYG,FGXP,7,2,2,0,7,13,0,0,3,3,1,75,4,0,0,0,3,0,0,0,0,0,0,0
4536,743594,NYG,DAL,KOFF,0,6,2,0,5,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743595,NYG,DAL,RUSH,1,25,2,0,5,0,16,3,0,1,10,25,2,0,0,0,0,0,0,0,0,0,0,0
4536,743596,NYG,DAL,KOFF,0,6,3,15,0,0,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743597,NYG,DAL,PASS,1,30,3,15,0,0,16,3,3,1,10,25,2,0,0,0,0,0,1,0,0,0,0,0
4536,743598,NYG,DAL,PASS,2,38,3,14,21,0,16,3,3,2,16,19,1,0,1,0,0,1,0,0,0,0,0,0
4536,743599,NYG,DAL,PASS,3,25,3,13,43,0,16,3,3,3,11,24,2,1,1,0,0,1,0,0,0,0,0,0
4536,743600,NYG,DAL,RUSH,4,39,3,13,18,0,16,3,3,1,10,46,3,0,0,0,0,1,0,0,0,0,0,0
4536,743601,NYG,DAL,PASS,5,37,3,12,39,0,16,3,3,2,4,52,3,1,1,0,0,1,0,0,0,0,0,0
4536,743602,NYG,DAL,RUSH,6,37,3,12,2,0,16,3,3,1,10,58,3,0,0,0,0,1,0,0,0,0,0,0
4536,743603,NYG,DAL,PASS,7,40,3,11,25,0,16,3,3,2,9,59,3,0,1,0,0,1,0,0,0,0,0,0
4536,743604,NYG,DAL,PASS,8,39,3,10,45,0,16,3,3,3,3,65,4,1,1,0,0,1,0,0,0,0,0,0
4536,743605,NYG,DAL,PASS,9,36,3,10,6,0,16,3,3,1,10,70,4,0,0,0,0,1,0,0,0,0,0,0
4536,743606,NYG,DAL,PASS,10,39,3,9,30,0,16,3,3,2,4,76,4,1,0,0,0,1,0,0,0,0,0,0
4536,743607,NYG,DAL,RUSH,11,47,3,8,51,0,16,3,3,1,10,84,5,0,0,0,0,1,0,0,0,0,0,0
4536,743608,NYG,DAL,PASS,12,41,3,8,4,0,16,3,3,2,8,86,5,1,1,0,0,1,0,0,0,0,0,0
4536,743609,NYG,DAL,RUSH,13,39,3,7,23,0,16,3,3,1,5,95,5,0,1,0,0,1,0,0,0,0,0,0
4536,743610,NYG,DAL,PASS,14,43,3,6,44,0,16,3,3,2,4,96,5,0,1,0,0,0,1,0,0,0,0,0
4536,743611,NYG,DAL,PASS,15,41,3,6,1,0,16,3,3,3,13,87,5,0,1,0,0,1,0,0,0,0,0,0
4536,743612,NYG,DAL,FGXP,16,4,3,5,20,0,16,3,3,4,7,93,5,0,0,0,3,0,0,0,0,0,0,0
4536,743613,DAL,NYG,KOFF,0,6,3,5,16,16,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743614,DAL,NYG,RUSH,1,40,3,5,10,16,3,3,3,1,10,18,1,0,0,0,0,1,0,0,0,0,0,0
4536,743615,DAL,NYG,PASS,2,44,3,4,30,16,3,3,3,2,8,20,1,1,0,0,0,1,0,0,0,0,0,0
4536,743616,DAL,NYG,PASS,3,39,3,3,46,16,3,3,3,1,10,55,3,0,0,0,0,1,0,0,0,0,0,0
4536,743617,DAL,NYG,RUSH,4,38,3,3,7,16,3,3,3,2,12,53,3,0,0,0,0,1,0,0,0,0,0,0
4536,743618,DAL,NYG,PASS,5,43,3,2,29,16,3,3,3,3,8,57,3,0,1,0,0,1,0,0,0,0,0,0
4536,743619,NYG,DAL,PUNT,0,8,3,1,46,3,16,3,3,4,7,58,3,0,0,0,0,0,0,0,0,0,0,0
4536,743620,NYG,DAL,PASS,1,7,3,1,38,3,16,3,3,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0
4536,743621,NYG,DAL,PASS,2,41,3,1,31,3,16,3,3,2,10,10,1,0,0,0,0,1,0,0,0,0,0,0
4536,743622,NYG,DAL,RUSH,3,35,3,0,50,3,16,3,3,3,1,19,1,1,0,0,0,1,0,0,0,0,0,0
4536,743623,NYG,DAL,NOPL,3,20,3,0,15,3,16,3,3,1,10,23,2,0,0,0,0,0,0,1,0,0,0,0
4536,743624,NYG,DAL,PASS,4,35,4,15,0,3,16,3,3,1,15,18,1,0,1,0,0,1,0,0,0,0,0,0
4536,743625,NYG,DAL,PASS,5,41,4,14,25,3,16,3,3,2,10,23,2,0,1,0,0,1,0,0,0,0,0,0
4536,743626,NYG,DAL,NOPL,5,7,4,13,44,3,16,3,3,3,1,32,2,1,0,0,0,0,0,1,0,0,0,0
4536,743627,NYG,DAL,RUSH,6,39,4,13,37,3,16,3,3,1,10,47,3,0,0,0,0,1,0,0,0,0,0,0
4536,743628,NYG,DAL,PASS,7,5,4,12,58,3,16,3,3,2,12,45,3,0,1,0,0,0,0,0,0,0,0,0
4536,743629,NYG,DAL,PASS,8,6,4,12,53,3,16,3,3,3,12,45,3,0,1,0,0,0,0,0,0,0,0,0
4536,743630,DAL,NYG,PUNT,0,11,4,12,47,16,3,3,3,4,12,45,3,0,0,0,0,0,0,0,0,0,0,0
4536,743631,DAL,NYG,RUSH,1,42,4,12,36,16,3,3,3,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0
4536,743632,DAL,NYG,PASS,2,5,4,11,54,16,3,3,3,2,6,24,2,0,1,1,0,0,0,0,0,0,0,0
4536,743633,DAL,NYG,PASS,3,28,4,11,49,16,3,3,3,3,6,24,2,1,1,0,0,0,0,0,0,0,0,0
4536,743634,DAL,NYG,RUSH,4,41,4,11,21,16,3,3,3,1,10,31,2,0,0,0,0,1,0,0,0,0,0,0
4536,743635,DAL,NYG,PASS,5,35,4,10,40,16,3,3,3,2,7,34,2,0,0,0,0,1,0,0,0,0,0,0
4536,743636,DAL,NYG,PASS,6,46,4,10,5,16,3,3,3,3,3,38,2,1,1,0,0,1,0,0,0,0,0,0
4536,743637,DAL,NYG,NOPL,6,26,4,9,19,16,3,3,3,1,10,68,4,0,0,0,0,0,0,1,0,0,0,0
4536,743638,DAL,NYG,PASS,7,7,4,8,53,16,3,3,3,1,20,58,3,0,0,0,0,0,0,0,0,0,0,0
4536,743639,DAL,NYG,PASS,8,7,4,8,46,16,3,3,3,2,20,58,3,0,1,0,0,0,0,0,0,0,0,0
4536,743640,DAL,NYG,PASS,9,5,4,8,39,16,3,3,3,3,20,58,3,0,1,0,0,0,0,0,0,0,0,0
4536,743641,NYG,DAL,PUNT,0,8,4,8,34,3,16,3,3,4,20,58,3,0,0,0,0,0,0,0,0,0,0,0
4536,743642,NYG,DAL,PASS,1,32,4,8,26,3,16,3,3,1,10,10,1,1,0,0,0,1,0,0,0,0,0,0
4536,743643,NYG,DAL,PASS,2,6,4,7,54,3,16,3,3,1,10,41,3,0,1,0,0,0,0,0,1,0,0,0
4536,743644,DAL,NYG,RUSH,1,38,4,7,48,16,3,3,3,1,10,48,3,0,0,0,0,1,0,0,0,0,0,0
4536,743645,DAL,NYG,RUSH,2,35,4,7,10,16,3,3,3,2,6,52,3,1,1,0,0,1,0,0,0,0,0,0
4536,743646,DAL,NYG,NOPL,2,20,4,7,10,16,3,3,3,1,10,60,4,0,0,0,0,0,0,1,0,0,0,0
4536,743647,DAL,NYG,PASS,3,45,4,6,11,16,3,3,3,1,15,55,3,0,0,0,0,1,0,0,0,0,0,0
4536,743648,DAL,NYG,RUSH,4,41,4,5,26,16,3,3,3,2,5,65,4,0,0,0,0,1,0,0,0,0,0,0
4536,743649,DAL,NYG,RUSH,5,41,4,4,45,16,3,3,3,3,4,66,4,1,1,0,0,1,0,0,0,0,0,0
4536,743650,DAL,NYG,RUSH,6,44,4,4,4,16,3,3,3,1,10,72,4,0,0,0,0,1,0,0,0,0,0,0
4536,743651,DAL,NYG,RUSH,7,45,4,3,20,16,3,3,3,2,2,80,5,1,0,0,0,1,0,0,0,0,0,0
4536,743652,DAL,NYG,RUSH,8,8,4,2,35,16,3,3,3,1,10,83,5,0,0,0,0,1,0,0,0,0,0,0
4536,743653,DAL,NYG,RUSH,9,8,4,2,27,16,3,3,2,2,14,79,4,0,0,0,0,1,0,0,0,0,0,0
4536,743654,DAL,NYG,RUSH,10,19,4,2,19,16,3,3,1,3,11,82,5,0,0,0,0,1,0,0,0,0,0,0
4536,743655,DAL,NYG,FGXP,11,5,4,2,0,16,3,3,1,4,11,82,5,0,0,0,3,0,0,0,0,0,0,0
4536,743656,NYG,DAL,KOFF,0,7,4,1,55,3,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,743657,NYG,DAL,PASS,1,6,4,1,48,3,19,1,3,1,10,14,1,0,1,0,0,1,0,0,0,0,0,0
4536,743658,NYG,DAL,PASS,2,21,4,1,42,3,19,1,3,2,6,18,1,0,1,1,0,1,0,0,0,0,0,0
4536,743659,NYG,DAL,PASS,3,14,4,1,21,3,19,1,3,3,1,23,2,1,1,1,0,1,0,0,0,0,0,0
4536,743660,NYG,DAL,PASS,4,19,4,1,7,3,19,1,3,1,10,40,2,0,1,0,0,1,0,0,0,0,0,0
4536,743661,NYG,DAL,NOPL,4,5,4,0,48,3,19,1,3,2,1,49,3,0,0,0,0,0,0,1,0,0,0,0
4536,743662,NYG,DAL,PASS,5,5,4,0,43,3,19,1,3,2,10,40,2,0,1,0,0,0,0,0,0,0,0,0
4536,743663,NYG,DAL,PASS,6,6,4,0,38,3,19,1,3,3,10,40,2,0,1,1,0,1,0,0,0,0,0,0
4536,743664,NYG,DAL,PASS,7,7,4,0,32,3,19,1,3,4,5,45,3,1,1,0,0,1,0,0,0,0,0,0
4536,743665,NYG,DAL,PASS,8,5,4,0,25,3,19,0,3,1,10,51,3,0,1,0,0,1,0,0,0,0,0,0
4536,743666,NYG,DAL,PASS,9,16,4,0,20,3,19,0,3,2,6,55,3,1,1,1,0,1,0,0,0,0,0,0
4536,743667,NYG,DAL,NOPL,9,4,4,0,4,3,19,0,3,1,10,65,4,0,0,0,0,0,0,1,0,0,0,0
4537,743668,NO,MIN,KOFF,0,4,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,743669,NO,MIN,RUSH,1,39,1,14,56,0,0,3,3,1,10,19,1,0,0,0,0,1,0,0,0,0,0,0
4537,743670,NO,MIN,RUSH,2,48,1,14,17,0,0,3,3,2,1,28,2,1,0,0,0,1,0,0,0,0,0,0
